Latitude,Longitude,Magnitude,Year,Month,Day,Hour,Minute,BigEarthquake,CountryLong,CountryShort,CityLong,CityShort
5.561,126.072999999999,6.1,2007,2,12,12,45,1,Philippines,PH,6QQ8H36F+C5,6QQ8H36F+C5
41.79399999999991,143.553,6.0,2007,2,17,0,2,1,8RH5QHV3+H5,8RH5QHV3+H5,8RH5QHV3+H5,8RH5QHV3+H5
-1.034,126.976,6.7,2007,2,20,8,4,1,Indonesia,ID,6QC8XX8G+99,6QC8XX8G+99
-1.032,126.974999999999,6.0,2007,2,20,14,25,1,Indonesia,ID,6QC8XX9G+62,6QC8XX9G+62
-7.006,-80.4849999999999,6.3,2007,2,24,2,36,1,664XXGV8+H2,664XXGV8+H2,664XXGV8+H2,664XXGV8+H2
-55.24499999999991,-29.1419999999999,6.2,2007,2,28,23,13,1,39PGQV45+26,39PGQV45+26,39PGQV45+26,39PGQV45+26
26.581,-44.594,6.0,2007,3,1,23,11,1,78RQHCJ4+CC,78RQHCJ4+CC,78RQHCJ4+CC,78RQHCJ4+CC
-0.493,100.498,6.4,2007,3,6,3,49,1,Indonesia,ID,West Sumatra,West Sumatra
-0.488,100.53,6.3,2007,3,6,5,49,1,Indonesia,ID,West Sumatra,West Sumatra
29.908,140.204,6.1,2007,3,8,5,3,1,7RX2W653+5J,7RX2W653+5J,7RX2W653+5J,7RX2W653+5J
-58.21699999999991,-7.615,6.2,2007,3,8,11,14,1,3CHJQ9MM+6X,3CHJQ9MM+6X,3CHJQ9MM+6X,3CHJQ9MM+6X
43.223999999999904,133.526,6.0,2007,3,9,3,22,1,Russia,RU,Primorsky Krai,Primorsky Krai
26.2609999999999,-110.537,6.0,2007,3,13,2,59,1,Mexico,MX,75RF7F67+96,75RF7F67+96
1.132,126.215999999999,6.2,2007,3,17,17,42,1,Indonesia,ID,6QH846J8+RC,6QH846J8+RC
4.551,-78.536,6.0,2007,3,17,22,43,1,67P3HF27+CH,67P3HF27+CH,67P3HF27+CH,67P3HF27+CH
4.585,-78.494,6.2,2007,3,18,2,11,1,67P3HGM4+XC,67P3HGM4+XC,67P3HGM4+XC,67P3HGM4+XC
-20.617,169.357,7.1,2007,3,25,0,40,1,5VFF99M4+6Q,5VFF99M4+6Q,5VFF99M4+6Q,5VFF99M4+6Q
37.33599999999991,136.587999999999,6.7,2007,3,25,0,41,1,8Q9R8HPQ+95,8Q9R8HPQ+95,8Q9R8HPQ+95,8Q9R8HPQ+95
-20.754,169.354,6.9,2007,3,25,1,8,1,5VFF69W3+9H,5VFF69W3+9H,5VFF69W3+9H,5VFF69W3+9H
-56.08299999999991,-123.27,6.2,2007,3,31,12,49,1,34MRWP8J+Q2,34MRWP8J+Q2,34MRWP8J+Q2,34MRWP8J+Q2
-8.46599999999999,157.043,8.1,2007,4,1,20,39,1,Solomon Islands,SB,6R3VG2MV+J6,6R3VG2MV+J6
-9.505,156.934,6.1,2007,4,1,20,46,1,6R2RFWWM+2H,6R2RFWWM+2H,6R2RFWWM+2H,6R2RFWWM+2H
-7.169,155.776999999999,6.6,2007,4,1,20,47,1,Solomon Islands,SB,RQJG+CQ,RQJG+CQ
-7.306,155.741,6.9,2007,4,1,21,11,1,Solomon Islands,SB,6R4QMPVR+J9,6R4QMPVR+J9
-7.303,155.681999999999,6.0,2007,4,1,21,15,1,Solomon Islands,SB,MMWJ+RR,MMWJ+RR
-45.38199999999991,-73.058,6.1,2007,4,2,2,49,1,Chile,CL,JW9R+6R,JW9R+6R
-7.225,156.242999999999,6.1,2007,4,2,10,49,1,Solomon Islands,SB,6R4RQ6GV+25,6R4RQ6GV+25
-8.706,157.62,6.2,2007,4,2,12,2,1,Solomon Islands,SB,6R3V7JVC+H2,6R3V7JVC+H2
-8.617,157.386,6.2,2007,4,2,23,20,1,Solomon Islands,SB,99MP+59,99MP+59
36.451,70.688,6.2,2007,4,3,3,35,1,Afghanistan,AF,Badakhshan,Badakhshan
-7.857,155.800999999999,6.1,2007,4,3,12,4,1,Solomon Islands,SB,6R4Q4RV2+69,6R4Q4RV2+69
-20.6329999999999,168.994,6.2,2007,4,3,20,26,1,5VFC9X8V+RJ,5VFC9X8V+RJ,5VFC9X8V+RJ,5VFC9X8V+RJ
-7.141,156.047,6.0,2007,4,4,0,39,1,Solomon Islands,SB,6R4RV25W+HR,6R4RV25W+HR
-7.76,156.49,6.4,2007,4,4,6,34,1,Solomon Islands,SB,6FQR+X2,6FQR+X2
-20.715,168.828,6.2,2007,4,4,11,0,1,5VFC7RMH+X5,5VFC7RMH+X5,5VFC7RMH+X5,5VFC7RMH+X5
-20.6879999999999,169.056,6.5,2007,4,4,11,2,1,5VFF8364+Q9,5VFF8364+Q9,5VFF8364+Q9,5VFF8364+Q9
37.30599999999991,-24.6209999999999,6.3,2007,4,5,3,56,1,Portugal,PT,899Q894H+9H,899Q894H+9H
37.30599999999991,-24.494,6.1,2007,4,7,7,9,1,899Q8G44+9C,899Q8G44+9C,899Q8G44+9C,899Q8G44+9C
2.916,95.7,6.1,2007,4,7,9,51,1,Indonesia,ID,WM8X+9X,WM8X+9X
-61.828,160.96,6.0,2007,4,12,18,24,1,3VC25XC5+QX,3VC25XC5+QX,3VC25XC5+QX,3VC25XC5+QX
17.302,-100.197999999999,6.0,2007,4,13,5,42,1,Mexico,MX,Guerrero,Gro.
-35.051,-108.836,6.1,2007,4,13,18,24,1,45PHW5X7+HJ,45PHW5X7+HJ,45PHW5X7+HJ,45PHW5X7+HJ
-58.015,147.964,6.4,2007,4,16,13,20,1,3RH9XXM7+XH,3RH9XXM7+XH,3RH9XXM7+XH,3RH9XXM7+XH
25.722,125.093,6.1,2007,4,20,0,26,1,7QQ7P3CV+Q5,7QQ7P3CV+Q5,7QQ7P3CV+Q5,7QQ7P3CV+Q5
25.71,125.108,6.3,2007,4,20,1,45,1,7QQ7P455+X6,7QQ7P455+X6,7QQ7P455+X6,7QQ7P455+X6
25.623,125.043,6.0,2007,4,20,2,23,1,7QQ7J2FV+56,7QQ7J2FV+56,7QQ7J2FV+56,7QQ7J2FV+56
-3.548,151.265999999999,6.1,2007,4,21,7,12,1,Papua New Guinea,PG,6R8HF728+Q9,6R8HF728+Q9
-13.8379999999999,166.842999999999,6.1,2007,4,21,17,20,1,Vanuatu,VU,5VR85R6V+R5,5VR85R6V+R5
-45.243,-72.64799999999991,6.2,2007,4,21,17,53,1,Chile,CL,Aysén,Aysén
-14.285,166.863,6.4,2007,4,25,13,34,1,Vanuatu,VU,5VQ8PV87+25,5VQ8PV87+25
-60.789,-20.2079999999999,6.1,2007,4,28,14,2,1,39FX6Q6R+9R,39FX6Q6R+9R,39FX6Q6R+9R,39FX6Q6R+9R
52.00699999999991,-179.972,6.2,2007,4,29,12,41,1,United States,US,9242224H+R5,9242224H+R5
-1.41,-14.9209999999999,6.2,2007,5,4,12,6,1,6CC7H3RH+2J,6CC7H3RH+2J,6CC7H3RH+2J,6CC7H3RH+2J
34.2479999999999,81.9669999999999,6.1,2007,5,5,8,51,1,China,CN,Tibet,Tibet
-19.401,-179.354,6.5,2007,5,6,21,11,1,Fiji,FJ,Lau,Lau
-19.4059999999999,-179.315,6.1,2007,5,6,22,1,1,Fiji,FJ,Lau,Lau
-44.85,-80.453,6.1,2007,5,7,11,15,1,467X4GXW+XQ,467X4GXW+XQ,467X4GXW+XQ,467X4GXW+XQ
20.503,100.732,6.3,2007,5,16,8,56,1,Laos,LA,Bokeo Province,Bokeo Province
-30.658,-178.202,6.0,2007,5,17,19,29,1,42X38QRX+Q6,42X38QRX+Q6,42X38QRX+Q6,42X38QRX+Q6
-4.587,151.841,6.1,2007,5,29,1,3,1,Papua New Guinea,PG,East New Britain Province,East New Britain Province
-1.065,127.343,6.1,2007,5,29,9,36,1,Indonesia,ID,W8PV+26,W8PV+26
52.137,157.293,6.4,2007,5,30,20,22,1,Russia,RU,Kamchatka Krai,Kamchatka Krai
23.0279999999999,101.052,6.1,2007,6,2,21,34,1,China,CN,Yunnan,Yunnan
-3.316,146.761,6.2,2007,6,7,0,40,1,Papua New Guinea,PG,6R88MQM6+H9,6R88MQM6+H9
13.554,-90.61799999999992,6.7,2007,6,13,19,29,1,765FH93J+JR,765FH93J+JR,765FH93J+JR,765FH93J+JR
-3.55,150.961999999999,6.3,2007,6,18,6,18,1,Papua New Guinea,PG,6R8GFX26+2Q,6R8GFX26+2Q
-55.645,-2.626,6.5,2007,6,24,0,25,1,3CPV994F+2H,3CPV994F+2H,3CPV994F+2H,3CPV994F+2H
-10.492,108.149,6.0,2007,6,26,22,23,1,5PXCG45X+5J,5PXCG45X+5J,5PXCG45X+5J,5PXCG45X+5J
-7.979,154.634999999999,6.7,2007,6,28,2,52,1,Papua New Guinea,PG,6R4P2JCM+CX,6R4P2JCM+CX
0.715,-30.2719999999999,6.3,2007,7,3,8,26,1,69GFPP8H+26,69GFPP8H+26,69GFPP8H+26,69GFPP8H+26
16.35,-93.98999999999992,6.1,2007,7,6,1,9,1,Mexico,MX,Chiapas,Chis.
-7.933,-74.379,6.1,2007,7,12,5,23,1,Peru,PE,Ucayali,Ucayali
51.838,-176.28,6.0,2007,7,13,21,54,1,United States,US,Alaska,AK
-15.3829999999999,168.597,6.1,2007,7,15,9,27,1,Vanuatu,VU,5VPCJH8W+RQ,5VPCJH8W+RQ
52.491,-168.035,6.1,2007,7,15,13,8,1,United States,US,924HFXR8+92,924HFXR8+92
37.534999999999904,138.446,6.6,2007,7,16,1,13,1,Japan,JP,8Q9WGCMW+XC,8Q9WGCMW+XC
36.808,134.849999999999,6.8,2007,7,16,14,17,1,8Q8PRV52+52,8Q8PRV52+52,8Q8PRV52+52,8Q8PRV52+52
-26.206,-177.744,6.1,2007,7,17,9,39,1,5254Q7V4+HC,5254Q7V4+HC,5254Q7V4+HC,5254Q7V4+HC
-26.295,-177.738,6.1,2007,7,18,0,7,1,5254P736+XR,5254P736+XR,5254P736+XR,5254P736+XR
-8.13299999999999,-71.272,6.1,2007,7,21,13,27,1,Brazil,BR,State of Acre,AC
-22.151,-65.777,6.4,2007,7,21,15,34,1,Argentina,AR,Jujuy,Jujuy
7.157,92.518,6.1,2007,7,25,23,37,1,6MVJ5G49+Q6,6MVJ5G49+Q6,6MVJ5G49+Q6,6MVJ5G49+Q6
2.872,127.464,6.9,2007,7,26,5,40,1,Indonesia,ID,6QJ9VFC7+QH,6QJ9VFC7+QH
-21.459,170.938999999999,6.1,2007,7,27,14,46,1,5VCGGWRQ+9H,5VCGGWRQ+9H,5VCGGWRQ+9H,5VCGGWRQ+9H
-0.162,-17.795,6.2,2007,7,31,22,55,1,6CF4R6Q3+5X,6CF4R6Q3+5X,6CF4R6Q3+5X,6CF4R6Q3+5X
-15.595,167.68,7.2,2007,8,1,17,8,1,Vanuatu,VU,5VP9CM4H+2X,5VP9CM4H+2X
47.116,141.798,6.2,2007,8,2,2,37,1,Russia,RU,8RV34Q8X+96,8RV34Q8X+96
51.307,-179.971,6.7,2007,8,2,3,21,1,United States,US,9232824H+QH,9232824H+QH
-4.797,-105.406,6.1,2007,8,4,14,24,1,657P6H3V+6J,657P6H3V+6J,657P6H3V+6J,657P6H3V+6J
-19.148,168.717999999999,6.0,2007,8,5,9,28,1,Vanuatu,VU,5VGCVP29+R5,5VGCVP29+R5
27.292,126.836,6.0,2007,8,7,0,2,1,7QV87RRP+RC,7QV87RRP+RC,7QV87RRP+RC,7QV87RRP+RC
-5.926,107.681,6.1,2007,8,8,17,4,1,Indonesia,ID,6P693MFJ+H9,6P693MFJ+H9
-5.859,107.419,7.5,2007,8,8,17,5,1,Indonesia,ID,4CR9+CH,4CR9+CH
-11.378,166.273,6.0,2007,8,12,12,5,1,Solomon Islands,SB,5VW8J7CF+Q6,5VW8J7CF+Q6
-60.54899999999991,153.785,6.1,2007,8,13,10,27,1,3RFMFQ2M+CX,3RFMFQ2M+CX,3RFMFQ2M+CX,3RFMFQ2M+CX
50.322,-177.548,6.5,2007,8,15,20,22,1,92248FC2+RQ,92248FC2+RQ,92248FC2+RQ,92248FC2+RQ
-13.3859999999999,-76.60299999999991,8.0,2007,8,15,23,40,1,Peru,PE,57R5J97W+JR,57R5J97W+JR
-14.282,-76.12699999999991,6.4,2007,8,16,5,16,1,Peru,PE,PV9F+66,PV9F+66
-9.834,159.465,6.5,2007,8,16,8,39,1,Solomon Islands,SB,6R2X5F88+92,6R2X5F88+92
-14.286,-76.2139999999999,6.0,2007,8,16,11,35,1,Peru,PE,PQ7P+HC,PQ7P+HC
-5.261,129.431999999999,6.4,2007,8,17,3,4,1,Indonesia,ID,6Q6FPCQJ+JR,6Q6FPCQJ+JR
-13.805,-76.2909999999999,6.0,2007,8,18,2,52,1,Peru,PE,Vía sin nombre,Vía sin nombre
6.134,127.381,6.4,2007,8,20,13,46,1,6QR949MJ+J9,6QR949MJ+J9,6QR949MJ+J9,6QR949MJ+J9
8.037,-39.25099999999991,6.5,2007,8,20,22,42,1,69W22PPX+RH,69W22PPX+RH,69W22PPX+RH,69W22PPX+RH
-17.457,-174.335,6.1,2007,8,26,12,37,1,Tonga,TO,52J7GMV8+62,52J7GMV8+62
24.902,-109.688999999999,6.1,2007,9,1,19,14,1,Mexico,MX,75PGW826+RC,75PGW826+RC
-11.6099999999999,165.762,7.2,2007,9,2,1,5,1,Solomon Islands,SB,5VW79QR6+2R,5VW79QR6+2R
-11.766,165.699,6.3,2007,9,2,2,35,1,Solomon Islands,SB,5VW76MMX+HH,5VW76MMX+HH
45.83599999999991,150.06,6.2,2007,9,3,16,14,1,Russia,RU,8RQGR3P6+C2,8RQGR3P6+C2
24.34,122.218999999999,6.2,2007,9,6,17,51,1,7QP486R9+2H,7QP486R9+2H,7QP486R9+2H,7QP486R9+2H
2.966,-77.96299999999991,6.8,2007,9,10,1,49,1,Colombia,CO,67J4X28P+9R,67J4X28P+9R
-4.438,101.367,8.5,2007,9,12,11,10,1,Indonesia,ID,6P73H968+QQ,6P73H968+QQ
-2.625,100.840999999999,7.9,2007,9,12,23,49,1,Indonesia,ID,6P929RFR+XC,6P929RFR+XC
-1.689,99.668,6.5,2007,9,13,2,30,1,Indonesia,ID,6MCX8M69+C6,6MCX8M69+C6
-2.13,99.62699999999992,7.0,2007,9,13,3,35,1,Indonesia,ID,West Sumatra,West Sumatra
3.801,126.342,6.3,2007,9,13,9,48,1,Indonesia,ID,6QM8R82R+CQ,6QM8R82R+CQ
-3.172,101.524,6.0,2007,9,13,16,9,1,Indonesia,ID,RGHF+6J,RGHF+6J
-57.625,-147.303,6.0,2007,9,13,20,6,1,33JJ9MFW+XR,33JJ9MFW+XR,33JJ9MFW+XR,33JJ9MFW+XR
-4.075,101.169,6.4,2007,9,14,6,1,1,Indonesia,ID,6P73W5F9+XH,6P73W5F9+XH
-2.746,100.892,6.0,2007,9,19,7,27,1,Indonesia,ID,6P927V3R+JQ,6P927V3R+JQ
-1.999,100.141,6.7,2007,9,20,8,31,1,Indonesia,ID,6PC2242R+C9,6PC2242R+C9
-30.965,179.997999999999,6.2,2007,9,25,5,16,1,4VXX2XMX+X5,4VXX2XMX+X5,4VXX2XMX+X5,4VXX2XMX+X5
-4.99,153.5,6.8,2007,9,26,12,36,1,Papua New Guinea,PG,6R7M2G62+22,6R7M2G62+22
-1.787,99.488,6.1,2007,9,26,15,43,1,Indonesia,ID,6MCX6F7Q+55,6MCX6F7Q+55
-21.103,169.282999999999,6.1,2007,9,27,19,57,1,5VCFV7WM+R6,5VCFV7WM+R6,5VCFV7WM+R6,5VCFV7WM+R6
-21.207,169.361999999999,6.3,2007,9,28,1,1,1,5VCFQ9V6+6Q,5VCFQ9V6+6Q,5VCFQ9V6+6Q,5VCFQ9V6+6Q
-21.1329999999999,169.372999999999,6.5,2007,9,28,1,35,1,5VCFV98F+Q5,5VCFV98F+Q5,5VCFV98F+Q5,5VCFV98F+Q5
22.013,142.668,7.5,2007,9,28,13,38,1,7RJ42M79+66,7RJ42M79+66,7RJ42M79+66,7RJ42M79+66
2.9,95.52299999999993,6.0,2007,9,29,5,37,1,Indonesia,ID,WG2F+26,WG2F+26
10.454,145.717999999999,6.9,2007,9,30,2,8,1,7R27FP39+H5,7R27FP39+H5,7R27FP39+H5,7R27FP39+H5
-49.271,164.115,7.4,2007,9,30,5,23,1,4V26P4H8+H2,4V26P4H8+H2,4V26P4H8+H2,4V26P4H8+H2
-49.13799999999991,164.11,6.6,2007,9,30,9,47,1,4V26V466+Q2,4V26V466+Q2,4V26V466+Q2,4V26V466+Q2
54.511,-161.708,6.3,2007,10,2,18,0,1,United States,US,926WG76R+9R,926WG76R+9R
2.543,92.903,6.2,2007,10,4,12,40,1,6MJJGWV3+66,6MJJGWV3+66,6MJJGWV3+66,6MJJGWV3+66
-25.189,179.459,6.5,2007,10,5,7,17,1,5V6XRF65+CJ,5V6XRF65+CJ,5V6XRF65+CJ,5V6XRF65+CJ
18.73,147.148,6.1,2007,10,6,12,38,1,7RC9P4JX+26,7RC9P4JX+26,7RC9P4JX+26,7RC9P4JX+26
-4.808,152.892,6.0,2007,10,9,15,3,1,Papua New Guinea,PG,New Ireland Province,New Ireland Province
-21.23,169.194999999999,6.1,2007,10,13,17,45,1,5VCFQ59V+XX,5VCFQ59V+XX,5VCFQ59V+XX,5VCFQ59V+XX
-44.79599999999991,167.553,6.8,2007,10,15,12,29,1,New Zealand,NZ,Southland,Southland
-44.79299999999991,167.458,6.1,2007,10,15,21,28,1,New Zealand,NZ,Southland,Southland
-25.7749999999999,179.53,6.6,2007,10,16,21,5,1,5V6X6GFH+XX,5V6X6GFH+XX,5V6X6GFH+XX,5V6X6GFH+XX
-6.31,154.77,6.0,2007,10,21,10,24,1,Papua New Guinea,PG,6R5PMQQ9+XX,6R5PMQQ9+XX
-3.899,101.02,6.8,2007,10,24,21,2,1,Indonesia,ID,6P834229+9X,6P834229+9X
46.011,154.230999999999,6.1,2007,10,25,13,50,1,8RRP266J+99,8RRP266J+99,8RRP266J+99,8RRP266J+99
18.8999999999999,145.388,7.2,2007,10,31,3,30,1,Northern Mariana Islands,MP,7RC7W92Q+26,7RC7W92Q+26
51.41799999999991,-178.38,6.0,2007,10,31,13,44,1,United States,US,9233CJ9C+62,9233CJ9C+62
-55.466,-128.966,6.1,2007,11,2,22,31,1,34PHG2MM+JH,34PHG2MM+JH,34PHG2MM+JH,34PHG2MM+JH
-51.777,161.318,6.6,2007,11,10,1,13,1,3VW368F9+55,3VW368F9+55,3VW368F9+55,3VW368F9+55
-22.247,-69.89,7.7,2007,11,14,15,40,1,Chile,CL,Antofagasta,Antofagasta
-22.867,-70.4069999999999,6.3,2007,11,15,15,3,1,Chile,CL,4HMV+66,4HMV+66
-22.925,-70.23699999999991,6.8,2007,11,15,15,5,1,Chile,CL,Antofagasta,Antofagasta
-2.312,-77.83799999999991,6.8,2007,11,16,3,13,1,Ecuador,EC,Morona-Santiago,Morona-Santiago
-22.643,-66.32299999999991,6.0,2007,11,18,5,40,1,Argentina,AR,Jujuy,Jujuy
-21.1849999999999,-178.752,6.3,2007,11,19,0,52,1,52C3R67X+X5,52C3R67X+X5,52C3R67X+X5,52C3R67X+X5
-21.968,173.485999999999,6.0,2007,11,19,15,20,1,5VCM2FJP+Q9,5VCM2FJP+Q9,5VCM2FJP+Q9,5VCM2FJP+Q9
-6.907,155.672,6.0,2007,11,20,12,52,1,Papua New Guinea,PG,3MVC+6R,3MVC+6R
-22.917,-70.483,6.1,2007,11,20,17,55,1,Chile,CL,579F3GM8+5Q,579F3GM8+5Q
-5.757,147.098,6.8,2007,11,22,8,48,1,Papua New Guinea,PG,6R6963VX+55,6R6963VX+55
-8.292,118.37,6.5,2007,11,25,16,2,1,Indonesia,ID,P95C+52,P95C+52
-2.238,100.413,6.0,2007,11,25,17,41,1,Indonesia,ID,6P92QC67+R6,6P92QC67+R6
-8.224,118.467,6.5,2007,11,25,19,53,1,Indonesia,ID,QFG8+9Q,QFG8+9Q
-10.9499999999999,162.149,6.6,2007,11,27,11,49,1,Solomon Islands,SB,24XX+XJ,24XX+XJ
-36.756,-97.40399999999993,6.3,2007,11,29,3,26,1,46M46HVW+HC,46M46HVW+HC,46M46HVW+HC,46M46HVW+HC
14.944,-61.274,7.4,2007,11,29,19,0,1,776WWPVG+J9,776WWPVG+J9,776WWPVG+J9,776WWPVG+J9
-25.9959999999999,-177.514,7.8,2007,12,9,7,28,1,52642F3P+JC,52642F3P+JC,52642F3P+JC,52642F3P+JC
-23.157,-70.4789999999999,6.0,2007,12,13,5,20,1,Chile,CL,Antofagasta,Antofagasta
-23.202,-70.549,6.2,2007,12,13,7,23,1,Chile,CL,Antofagasta,Antofagasta
-15.2129999999999,-172.366999999999,6.2,2007,12,13,15,51,1,52P9QJPM+R6,52P9QJPM+R6,52P9QJPM+R6,52P9QJPM+R6
-7.526,127.474,6.0,2007,12,15,8,3,1,Indonesia,ID,Maluku,Maluku
-6.622,131.09,6.4,2007,12,15,9,39,1,Indonesia,ID,6Q5H93HR+62,6Q5H93HR+62
-22.954,-70.182,6.7,2007,12,16,8,9,1,Chile,CL,Antofagasta,Antofagasta
51.35999999999991,-179.508999999999,7.2,2007,12,19,9,30,1,United States,US,92329F6R+2C,92329F6R+2C
-39.011,178.291,6.6,2007,12,20,7,55,1,4VGWX7QR+J9,4VGWX7QR+J9,4VGWX7QR+J9,4VGWX7QR+J9
51.366,-178.979,6.3,2007,12,21,7,24,1,United States,US,Alaska,AK
-2.407,139.067,6.2,2007,12,22,7,11,1,Indonesia,ID,Papua,Papua
2.087,96.8059999999999,6.1,2007,12,22,12,26,1,Indonesia,ID,3RP4+R9,3RP4+R9
38.503,142.026,6.1,2007,12,25,14,4,1,8RC4G23G+59,8RC4G23G+59,8RC4G23G+59,8RC4G23G+59
52.558,-168.221,6.4,2007,12,26,22,4,1,United States,US,924HHQ5H+5H,924HHQ5H+5H
-5.878,146.883999999999,6.3,2008,1,1,18,54,1,Papua New Guinea,PG,Morobe Province,Morobe Province
-2.782,101.032,6.0,2008,1,4,7,29,1,Indonesia,ID,6P93629J+6Q,6P93629J+6Q
51.25399999999991,-130.746,6.6,2008,1,5,11,1,1,943F7733+JJ,943F7733+JJ,943F7733+JJ,943F7733+JJ
51.162999999999904,-130.542,6.4,2008,1,5,11,44,1,943F5F75+65,943F5F75+65,943F5F75+65,943F5F75+65
37.216,22.693,6.2,2008,1,6,5,14,1,Greece,GR,"Decentralized Administration of Peloponnese, Western Greece and the Ionian","Decentralized Administration of Peloponnese, Western Greece and the Ionian"
32.2879999999999,85.1659999999999,6.4,2008,1,9,8,26,1,China,CN,Tibet,Tibet
51.649,-131.182999999999,6.1,2008,1,9,14,40,1,Canada,CA,British Columbia,BC
43.784999999999904,-127.264,6.3,2008,1,10,1,37,1,84MJQPMP+XC,84MJQPMP+XC,84MJQPMP+XC,84MJQPMP+XC
-21.984,-179.535,6.5,2008,1,15,17,52,1,52C22F88+C2,52C22F88+C2,52C22F88+C2,52C22F88+C2
2.346,126.816,6.1,2008,1,20,20,26,1,Indonesia,ID,6QJ88RW8+C9,6QJ88RW8+C9
-15.2769999999999,-175.348,6.0,2008,1,22,7,55,1,52P6PMF2+5R,52P6PMF2+5R,52P6PMF2+5R,52P6PMF2+5R
-15.419,-175.589,6.1,2008,1,22,10,49,1,52P6HCJ6+CC,52P6HCJ6+CC,52P6HCJ6+CC,52P6HCJ6+CC
1.011,97.44199999999992,6.2,2008,1,22,17,14,1,Indonesia,ID,North Sumatra,North Sumatra
-7.302,127.688,6.2,2008,1,30,7,32,1,Indonesia,ID,6Q49MMXQ+55,6Q49MMXQ+55
-21.495,-179.352,6.0,2008,2,1,12,10,1,52C2GJ3X+X5,52C2GJ3X+X5,52C2GJ3X+X5,52C2GJ3X+X5
-20.166,-70.037,6.3,2008,2,4,17,1,1,Chile,CL,Tarapacá,Tarapacá
10.6709999999999,-41.899,6.9,2008,2,8,9,38,1,782WM4C2+99,782WM4C2+99,782WM4C2+99,782WM4C2+99
-0.236,125.084,6.0,2008,2,9,18,34,1,Indonesia,ID,6QF7Q37M+HJ,6QF7Q37M+HJ
-60.79699999999991,-25.5859999999999,6.6,2008,2,10,12,22,1,39FP6C37+5H,39FP6C37+5H,39FP6C37+5H,39FP6C37+5H
16.3569999999999,-94.304,6.5,2008,2,12,12,50,1,Mexico,MX,Oaxaca,Oax.
-8.158,128.644,6.2,2008,2,13,19,58,1,Indonesia,ID,RJRV+QJ,RJRV+QJ
36.50099999999991,21.67,6.9,2008,2,14,10,9,1,8G83GM29+CX,8G83GM29+CX,8G83GM29+CX,8G83GM29+CX
36.34499999999991,21.863,6.5,2008,2,14,12,8,1,8G838VV7+X5,8G838VV7+X5,8G838VV7+X5,8G838VV7+X5
-21.346,-68.385,6.1,2008,2,16,14,45,1,Chile,CL,Antofagasta,Antofagasta
2.768,95.9639999999999,7.4,2008,2,20,8,8,1,Indonesia,ID,Aceh,Aceh
36.287999999999904,21.7749999999999,6.2,2008,2,20,18,27,1,8G837QQG+52,8G837QQG+52,8G837QQG+52,8G837QQG+52
77.07899999999991,18.571,6.1,2008,2,21,2,46,1,Svalbard and Jan Mayen,SJ,Svalbard,Svalbard
41.15299999999991,-114.867,6.0,2008,2,21,14,16,1,United States,US,Nevada,NV
-57.335,-23.433,6.8,2008,2,23,15,57,1,39JRMH88+2R,39JRMH88+2R,39JRMH88+2R,39JRMH88+2R
-2.405,99.9309999999999,6.5,2008,2,24,14,46,1,Indonesia,ID,HWVJ+X9,HWVJ+X9
-2.486,99.97199999999992,7.2,2008,2,25,8,36,1,Indonesia,ID,GX7C+HQ,GX7C+HQ
-2.332,99.891,6.6,2008,2,25,18,6,1,Indonesia,ID,MV9R+69,MV9R+69
-2.245,99.808,6.7,2008,2,25,21,2,1,Indonesia,ID,QR35+X5,QR35+X5
26.8159999999999,142.437999999999,6.2,2008,2,27,6,54,1,7RR4RC8Q+C5,7RR4RC8Q+C5,7RR4RC8Q+C5,7RR4RC8Q+C5
-2.18,99.82299999999992,6.2,2008,3,3,2,37,1,Indonesia,ID,RR9F+X5,RR9F+X5
46.40599999999991,153.175,6.5,2008,3,3,9,31,1,Russia,RU,8RRMC54F+CX,8RRMC54F+CX
19.913,121.334,6.0,2008,3,3,13,49,1,Philippines,PH,7QF3W87M+5J,7QF3W87M+5J
13.351,125.63,6.9,2008,3,3,14,11,1,7Q579J2H+9X,7Q579J2H+9X,7Q579J2H+9X,7Q579J2H+9X
-16.567,167.335,6.4,2008,3,12,11,23,1,Vanuatu,VU,C8MM+5X,C8MM+5X
-16.489,167.182999999999,6.3,2008,3,12,11,36,1,Vanuatu,VU,5VM9G56M+95,5VM9G56M+95
-45.49199999999991,35.008,6.0,2008,3,13,13,28,1,4G6QG255+65,4G6QG255+65,4G6QG255+65,4G6QG255+65
26.988,142.598999999999,6.0,2008,3,14,22,32,1,7RR4XHQX+5H,7RR4XHQX+5H,7RR4XHQX+5H,7RR4XHQX+5H
2.708,94.596,6.0,2008,3,15,14,43,1,6MJPPH5W+5C,6MJPPH5W+5C,6MJPPH5W+5C,6MJPPH5W+5C
-29.2519999999999,-177.44,6.2,2008,3,18,8,22,1,5224PHX6+52,5224PHX6+52,5224PHX6+52,5224PHX6+52
6.192,126.934,6.1,2008,3,20,14,10,1,Philippines,PH,6QR85WRM+QJ,6QR85WRM+QJ
35.49,81.4669999999999,7.2,2008,3,20,22,32,1,China,CN,Xinjiang,Xinjiang
52.176,-178.716,6.2,2008,3,22,21,24,1,United States,US,924357GM+9J,924357GM+9J
-20.0429999999999,-68.96299999999991,6.2,2008,3,24,20,39,1,Chile,CL,Tarapacá,Tarapacá
2.855,95.296,6.3,2008,3,29,17,30,1,Indonesia,ID,6MJQV74W+29,6MJQV74W+29
